"SAMPLE_NUMBER","ORIGINAL_SAMPLE","LOGIN_DATE","LOGIN_DATE","ANALYSIS","PREP_DATE","DATE_STARTED","DATE_COMPLETED","STATUS","LAB","REPLICATE_COUNT","CUSTOMER"
"9242986","9242986","06/11/2016 04:56:18 PM","06/11/2016 04:56:18 PM","FATS011299","","08/11/2016 05:19:38 PM","08/11/2016 05:23:14 PM","A","CHEMISTRY","1","MG20"
"9243005","9243005","06/11/2016 05:00:52 PM","06/11/2016 05:00:52 PM","FATS011299","07/11/2016 09:06:07 AM","08/11/2016 05:19:19 PM","08/11/2016 05:22:30 PM","A","CHEMISTRY","1","MG20"
"9243014","9243014","06/11/2016 05:06:51 PM","06/11/2016 05:06:51 PM","FATS011299","07/11/2016 09:15:19 AM","08/11/2016 05:19:22 PM","08/11/2016 05:22:51 PM","A","CHEMISTRY","1","MG20"
"9243025","9243025","06/11/2016 05:18:09 PM","06/11/2016 05:18:09 PM","FATS011299","07/11/2016 09:29:09 AM","08/11/2016 05:19:20 PM","08/11/2016 05:22:37 PM","A","CHEMISTRY","1","MG20"
"9243034","9243034","06/11/2016 05:24:01 PM","06/11/2016 05:24:01 PM","FATS011299","07/11/2016 09:27:17 AM","08/11/2016 05:19:21 PM","08/11/2016 05:22:44 PM","A","CHEMISTRY","1","MG20"
"9241262","9241262","05/11/2016 10:47:53 AM","05/11/2016 10:47:53 AM","FATS071299","07/11/2016 09:17:29 AM","08/11/2016 04:06:56 PM","08/11/2016 04:06:56 PM","A","CHEMISTRY","1","MG20"
"9241262","9241262","05/11/2016 10:47:53 AM","05/11/2016 10:47:53 AM","FATS071299","07/11/2016 09:17:29 AM","08/11/2016 04:06:56 PM","08/11/2016 04:06:56 PM","A","CHEMISTRY","2","MG20"
"9241267","9241267","05/11/2016 10:48:48 AM","05/11/2016 10:48:48 AM","FATS071299","07/11/2016 09:17:31 AM","08/11/2016 04:07:01 PM","08/11/2016 04:07:01 PM","A","CHEMISTRY","1","MG20"
"9245042","9245042","07/11/2016 11:12:57 AM","07/11/2016 11:12:57 AM","BASA010815","08/11/2016 10:19:57 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:34 AM","A","CHEMISTRY","1","MG20"
"9245043","9245043","07/11/2016 11:13:07 AM","07/11/2016 11:13:07 AM","BASA010815","08/11/2016 10:21:59 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:34 AM","A","CHEMISTRY","1","MG20"
"9245044","9245044","07/11/2016 11:13:15 AM","07/11/2016 11:13:15 AM","BASA010815","08/11/2016 10:19:58 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:34 AM","A","CHEMISTRY","1","MG20"
"9245045","9245045","07/11/2016 11:13:25 AM","07/11/2016 11:13:25 AM","BASA010815","08/11/2016 10:19:59 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:35 AM","A","CHEMISTRY","1","MG20"
"9245050","9245050","07/11/2016 11:13:34 AM","07/11/2016 11:13:34 AM","BASA010815","08/11/2016 10:20:00 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:35 AM","A","CHEMISTRY","1","MG20"
"9245051","9245051","07/11/2016 11:13:43 AM","07/11/2016 11:13:43 AM","BASA010815","08/11/2016 10:20:01 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:35 AM","A","CHEMISTRY","1","MG20"
"9245053","9245053","07/11/2016 11:14:00 AM","07/11/2016 11:14:00 AM","BASA010815","08/11/2016 10:20:02 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:36 AM","A","CHEMISTRY","1","MG20"
"9245054","9245054","07/11/2016 11:14:09 AM","07/11/2016 11:14:09 AM","BASA010815","08/11/2016 10:22:00 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:36 AM","A","CHEMISTRY","1","MG20"
"9245059","9245059","07/11/2016 11:14:18 AM","07/11/2016 11:14:18 AM","BASA010815","08/11/2016 10:22:01 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:37 AM","A","CHEMISTRY","1","MG20"
"9245065","9245065","07/11/2016 11:14:27 AM","07/11/2016 11:14:27 AM","BASA010815","08/11/2016 10:22:02 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:37 AM","A","CHEMISTRY","1","MG20"
"9241309","9241309","05/11/2016 10:57:17 AM","05/11/2016 10:57:17 AM","FATS071299","07/11/2016 09:17:39 AM","08/11/2016 04:07:27 PM","08/11/2016 04:07:27 PM","R","CHEMISTRY","2","MG20"
"9241314","9241314","05/11/2016 10:58:02 AM","05/11/2016 10:58:02 AM","FATS071299","07/11/2016 09:17:40 AM","08/11/2016 04:07:32 PM","08/11/2016 04:07:32 PM","R","CHEMISTRY","1","MG20"
"9241314","9241314","05/11/2016 10:58:02 AM","05/11/2016 10:58:02 AM","FATS071299","07/11/2016 09:17:40 AM","08/11/2016 04:07:32 PM","08/11/2016 04:07:32 PM","R","CHEMISTRY","2","MG20"
"9241318","9241318","05/11/2016 10:58:43 AM","05/11/2016 10:58:43 AM","FATS071299","07/11/2016 09:17:41 AM","08/11/2016 04:07:34 PM","08/11/2016 04:07:34 PM","A","CHEMISTRY","1","MG20"
"9241318","9241318","05/11/2016 10:58:43 AM","05/11/2016 10:58:43 AM","FATS071299","07/11/2016 09:17:41 AM","08/11/2016 04:07:34 PM","08/11/2016 04:07:34 PM","A","CHEMISTRY","2","MG20"
"9245066","9245066","07/11/2016 11:14:36 AM","07/11/2016 11:14:36 AM","BASA010815","08/11/2016 10:22:04 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:37 AM","A","CHEMISTRY","1","MG20"
"9245068","9245068","07/11/2016 11:14:46 AM","07/11/2016 11:14:46 AM","BASA010815","08/11/2016 10:22:05 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:38 AM","A","CHEMISTRY","1","MG20"
"9245069","9245069","07/11/2016 11:15:00 AM","07/11/2016 11:15:00 AM","BASA010815","08/11/2016 10:22:06 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:38 AM","A","CHEMISTRY","1","MG20"
"9245070","9245070","07/11/2016 11:15:09 AM","07/11/2016 11:15:09 AM","BASA010815","08/11/2016 10:22:07 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:38 AM","A","CHEMISTRY","1","MG20"
"9245071","9245071","07/11/2016 11:15:19 AM","07/11/2016 11:15:19 AM","BASA010815","08/11/2016 10:22:08 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:39 AM","A","CHEMISTRY","1","MG20"
"9245076","9245076","07/11/2016 11:15:28 AM","07/11/2016 11:15:28 AM","BASA010815","08/11/2016 10:22:09 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:39 AM","A","CHEMISTRY","1","MG20"
"9245080","9245080","07/11/2016 11:15:37 AM","07/11/2016 11:15:37 AM","BASA010815","08/11/2016 10:22:11 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:39 AM","A","CHEMISTRY","1","MG20"
"9245083","9245083","07/11/2016 11:15:47 AM","07/11/2016 11:15:47 AM","BASA010815","08/11/2016 10:22:12 AM","08/11/2016 11:50:09 AM","09/11/2016 10:58:40 AM","A","CHEMISTRY","1","MG20"
"9242933","9242933","06/11/2016 04:41:47 PM","06/11/2016 04:41:47 PM","COND010693","","07/11/2016 03:46:13 PM","07/11/2016 03:46:13 PM","A","CHEMISTRY","1","MG20"
"9242927","9242927","06/11/2016 04:40:04 PM","06/11/2016 04:40:04 PM","COND010693","","07/11/2016 03:46:13 PM","07/11/2016 03:46:13 PM","A","CHEMISTRY","1","MG20"
"9242929","9242929","06/11/2016 04:40:36 PM","06/11/2016 04:40:36 PM","COND010693","","07/11/2016 03:46:13 PM","07/11/2016 03:46:13 PM","A","CHEMISTRY","1","MG20"
"9242931","9242931","06/11/2016 04:41:16 PM","06/11/2016 04:41:16 PM","COND010693","","07/11/2016 03:46:13 PM","07/11/2016 03:46:13 PM","A","CHEMISTRY","1","MG20"
"9242935","9242935","06/11/2016 04:42:20 PM","06/11/2016 04:42:20 PM","COND010693","","07/11/2016 03:46:13 PM","07/11/2016 03:46:13 PM","A","CHEMISTRY","1","MG20"
"9242937","9242937","06/11/2016 04:42:53 PM","06/11/2016 04:42:53 PM","COND010693","","07/11/2016 03:46:13 PM","07/11/2016 03:46:13 PM","A","CHEMISTRY","1","MG20"
"9244932","9244932","07/11/2016 11:02:43 AM","07/11/2016 11:02:43 AM","FATS071299","08/11/2016 02:28:15 PM","09/11/2016 07:24:59 PM","09/11/2016 07:24:59 PM","A","CHEMISTRY","2","MG20"
"9244935","9244935","07/11/2016 11:03:39 AM","07/11/2016 11:03:39 AM","FATS071299","08/11/2016 02:28:16 PM","09/11/2016 07:25:03 PM","09/11/2016 07:25:03 PM","A","CHEMISTRY","1","MG20"
"9244935","9244935","07/11/2016 11:03:39 AM","07/11/2016 11:03:39 AM","FATS071299","08/11/2016 02:28:16 PM","09/11/2016 07:25:03 PM","09/11/2016 07:25:03 PM","A","CHEMISTRY","2","MG20"
"9244940","9244940","07/11/2016 11:04:32 AM","07/11/2016 11:04:32 AM","FATS071299","08/11/2016 02:28:18 PM","09/11/2016 07:25:08 PM","09/11/2016 07:25:08 PM","A","CHEMISTRY","1","MG20"
"9244940","9244940","07/11/2016 11:04:32 AM","07/11/2016 11:04:32 AM","FATS071299","08/11/2016 02:28:18 PM","09/11/2016 07:25:08 PM","09/11/2016 07:25:08 PM","A","CHEMISTRY","2","MG20"
"9243005","9243005","06/11/2016 05:00:52 PM","06/11/2016 05:00:52 PM","FLOD010195","07/11/2016 09:06:07 AM","09/11/2016 11:08:33 AM","09/11/2016 11:08:33 AM","A","CHEMISTRY","1","MG20"
"9243014","9243014","06/11/2016 05:06:51 PM","06/11/2016 05:06:51 PM","FLOD010195","07/11/2016 09:15:19 AM","09/11/2016 11:08:33 AM","09/11/2016 11:08:33 AM","A","CHEMISTRY","1","MG20"
"9243025","9243025","06/11/2016 05:18:09 PM","06/11/2016 05:18:09 PM","FLOD010195","07/11/2016 09:29:09 AM","09/11/2016 11:08:33 AM","09/11/2016 11:08:33 AM","A","CHEMISTRY","1","MG20"
"9243034","9243034","06/11/2016 05:24:01 PM","06/11/2016 05:24:01 PM","FLOD010195","07/11/2016 09:27:17 AM","09/11/2016 11:08:33 AM","09/11/2016 11:08:33 AM","A","CHEMISTRY","1","MG20"
"9242925","9242925","06/11/2016 04:39:29 PM","06/11/2016 04:39:29 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9242927","9242927","06/11/2016 04:40:04 PM","06/11/2016 04:40:04 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9242929","9242929","06/11/2016 04:40:36 PM","06/11/2016 04:40:36 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9242931","9242931","06/11/2016 04:41:16 PM","06/11/2016 04:41:16 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9242933","9242933","06/11/2016 04:41:47 PM","06/11/2016 04:41:47 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9241267","9241267","05/11/2016 10:48:48 AM","05/11/2016 10:48:48 AM","FATS071299","07/11/2016 09:17:31 AM","08/11/2016 04:07:01 PM","08/11/2016 04:07:01 PM","A","CHEMISTRY","2","MG20"
"9241275","9241275","05/11/2016 10:49:43 AM","05/11/2016 10:49:43 AM","FATS071299","07/11/2016 09:17:32 AM","08/11/2016 04:07:06 PM","08/11/2016 04:07:06 PM","A","CHEMISTRY","1","MG20"
"9241275","9241275","05/11/2016 10:49:43 AM","05/11/2016 10:49:43 AM","FATS071299","07/11/2016 09:17:32 AM","08/11/2016 04:07:06 PM","08/11/2016 04:07:06 PM","A","CHEMISTRY","2","MG20"
"9241279","9241279","05/11/2016 10:50:35 AM","05/11/2016 10:50:35 AM","FATS071299","07/11/2016 09:17:34 AM","08/11/2016 04:07:11 PM","08/11/2016 04:07:11 PM","A","CHEMISTRY","1","MG20"
"9241279","9241279","05/11/2016 10:50:35 AM","05/11/2016 10:50:35 AM","FATS071299","07/11/2016 09:17:34 AM","08/11/2016 04:07:11 PM","08/11/2016 04:07:11 PM","A","CHEMISTRY","2","MG20"
"9241283","9241283","05/11/2016 10:51:27 AM","05/11/2016 10:51:27 AM","FATS071299","07/11/2016 09:17:35 AM","08/11/2016 04:07:16 PM","08/11/2016 04:07:16 PM","A","CHEMISTRY","1","MG20"
"9243014","9243014","06/11/2016 05:06:51 PM","06/11/2016 05:06:51 PM","HMPB010693","07/11/2016 09:15:19 AM","09/11/2016 01:53:55 PM","09/11/2016 01:53:55 PM","A","CHEMISTRY","1","MG20"
"9243005","9243005","06/11/2016 05:00:52 PM","06/11/2016 05:00:52 PM","LACT010493","07/11/2016 09:06:07 AM","08/11/2016 08:54:22 AM","08/11/2016 02:31:47 PM","A","CHEMISTRY","1","MG20"
"9243025","9243025","06/11/2016 05:18:09 PM","06/11/2016 05:18:09 PM","LACT010493","07/11/2016 09:29:09 AM","08/11/2016 09:05:20 AM","08/11/2016 02:31:47 PM","A","CHEMISTRY","1","MG20"
"9243034","9243034","06/11/2016 05:24:01 PM","06/11/2016 05:24:01 PM","LACT010493","07/11/2016 09:27:17 AM","08/11/2016 09:05:20 AM","11/11/2016 02:41:06 PM","A","CHEMISTRY","1","MG20"
"9241283","9241283","05/11/2016 10:51:27 AM","05/11/2016 10:51:27 AM","FATS071299","07/11/2016 09:17:35 AM","08/11/2016 04:07:16 PM","08/11/2016 04:07:16 PM","A","CHEMISTRY","2","MG20"
"9241308","9241308","05/11/2016 10:56:27 AM","05/11/2016 10:56:27 AM","FATS071299","07/11/2016 09:17:38 AM","08/11/2016 04:07:23 PM","08/11/2016 04:07:23 PM","A","CHEMISTRY","1","MG20"
"9241308","9241308","05/11/2016 10:56:27 AM","05/11/2016 10:56:27 AM","FATS071299","07/11/2016 09:17:38 AM","08/11/2016 04:07:23 PM","08/11/2016 04:07:23 PM","A","CHEMISTRY","2","MG20"
"9241309","9241309","05/11/2016 10:57:17 AM","05/11/2016 10:57:17 AM","FATS071299","07/11/2016 09:17:39 AM","08/11/2016 04:07:27 PM","08/11/2016 04:07:27 PM","R","CHEMISTRY","1","MG20"
"9243077","9243077","06/11/2016 05:46:24 PM","06/11/2016 05:46:24 PM","FATS071299","07/11/2016 02:44:28 PM","09/11/2016 05:17:11 PM","09/11/2016 05:28:54 PM","A","CHEMISTRY","1","MG20"
"9243077","9243077","06/11/2016 05:46:24 PM","06/11/2016 05:46:24 PM","FATS071299","07/11/2016 02:44:28 PM","09/11/2016 05:17:11 PM","09/11/2016 05:28:54 PM","A","CHEMISTRY","2","MG20"
"9243078","9243078","06/11/2016 05:47:14 PM","06/11/2016 05:47:14 PM","FATS071299","07/11/2016 02:44:29 PM","09/11/2016 05:17:13 PM","09/11/2016 05:29:01 PM","A","CHEMISTRY","1","MG20"
"9243005","9243005","06/11/2016 05:00:52 PM","06/11/2016 05:00:52 PM","LACT050895","07/11/2016 09:06:07 AM","08/11/2016 05:22:30 PM","08/11/2016 05:22:30 PM","A","CHEMISTRY","1","MG20"
"9243014","9243014","06/11/2016 05:06:51 PM","06/11/2016 05:06:51 PM","LACT050895","07/11/2016 09:15:19 AM","08/11/2016 05:22:51 PM","08/11/2016 05:22:51 PM","A","CHEMISTRY","1","MG20"
"9243025","9243025","06/11/2016 05:18:09 PM","06/11/2016 05:18:09 PM","LACT050895","07/11/2016 09:29:09 AM","08/11/2016 05:22:37 PM","08/11/2016 05:22:37 PM","A","CHEMISTRY","1","MG20"
"9243034","9243034","06/11/2016 05:24:01 PM","06/11/2016 05:24:01 PM","LACT050895","07/11/2016 09:27:17 AM","08/11/2016 05:22:44 PM","08/11/2016 05:22:44 PM","A","CHEMISTRY","1","MG20"
"9243014","9243014","06/11/2016 05:06:51 PM","06/11/2016 05:06:51 PM","MAAS_PREP","07/11/2016 09:15:19 AM","07/11/2016 12:27:55 PM","07/11/2016 12:27:55 PM","A","CHEMISTRY","1","MG20"
"9243566","9243565","07/11/2016 06:32:14 AM","07/11/2016 06:32:14 AM","MAAS_PREP","08/11/2016 02:28:07 PM","08/11/2016 05:46:41 PM","08/11/2016 05:46:41 PM","A","CHEMISTRY","1","MG20"
"9243078","9243078","06/11/2016 05:47:14 PM","06/11/2016 05:47:14 PM","FATS071299","07/11/2016 02:44:29 PM","09/11/2016 05:17:13 PM","09/11/2016 05:29:01 PM","A","CHEMISTRY","2","MG20"
"9243079","9243079","06/11/2016 05:48:03 PM","06/11/2016 05:48:03 PM","FATS071299","07/11/2016 02:44:31 PM","09/11/2016 07:24:47 PM","09/11/2016 07:24:47 PM","A","CHEMISTRY","1","MG20"
"9243079","9243079","06/11/2016 05:48:03 PM","06/11/2016 05:48:03 PM","FATS071299","07/11/2016 02:44:31 PM","09/11/2016 07:24:47 PM","09/11/2016 07:24:47 PM","A","CHEMISTRY","2","MG20"
"9244930","9244930","07/11/2016 11:01:39 AM","07/11/2016 11:01:39 AM","FATS071299","08/11/2016 02:28:14 PM","09/11/2016 07:24:53 PM","09/11/2016 07:24:53 PM","A","CHEMISTRY","1","MG20"
"9243014","9243014","06/11/2016 05:06:51 PM","06/11/2016 05:06:51 PM","MICP010406","07/11/2016 09:15:19 AM","07/11/2016 09:36:30 PM","08/11/2016 08:35:03 AM","A","CHEMISTRY","1","MG20"
"9243566","9243565","07/11/2016 06:32:14 AM","07/11/2016 06:32:14 AM","MICP010406","08/11/2016 02:28:07 PM","09/11/2016 08:05:06 PM","09/11/2016 08:20:39 PM","A","CHEMISTRY","1","MG20"
"9243567","9243565","07/11/2016 06:32:26 AM","07/11/2016 06:32:26 AM","MICP010406","08/11/2016 02:28:09 PM","09/11/2016 08:05:14 PM","09/11/2016 08:20:41 PM","A","CHEMISTRY","1","MG20"
"9244930","9244930","07/11/2016 11:01:39 AM","07/11/2016 11:01:39 AM","FATS071299","08/11/2016 02:28:14 PM","09/11/2016 07:24:53 PM","09/11/2016 07:24:53 PM","A","CHEMISTRY","2","MG20"
"9244932","9244932","07/11/2016 11:02:43 AM","07/11/2016 11:02:43 AM","FATS071299","08/11/2016 02:28:15 PM","09/11/2016 07:24:59 PM","09/11/2016 07:24:59 PM","A","CHEMISTRY","1","MG20"
"9241314","9241314","05/11/2016 10:58:02 AM","05/11/2016 10:58:02 AM","FATS071299","07/11/2016 09:17:40 AM","09/11/2016 05:16:48 PM","09/11/2016 05:27:23 PM","A","CHEMISTRY","3","MG20"
"9243005","9243005","06/11/2016 05:00:52 PM","06/11/2016 05:00:52 PM","MOIS011299","07/11/2016 09:06:07 AM","07/11/2016 06:16:38 PM","07/11/2016 06:16:38 PM","A","CHEMISTRY","1","MG20"
"9243014","9243014","06/11/2016 05:06:51 PM","06/11/2016 05:06:51 PM","MOIS011299","07/11/2016 09:15:19 AM","07/11/2016 05:43:47 PM","07/11/2016 05:43:47 PM","A","CHEMISTRY","1","MG20"
"9243025","9243025","06/11/2016 05:18:09 PM","06/11/2016 05:18:09 PM","MOIS011299","07/11/2016 09:29:09 AM","07/11/2016 05:43:49 PM","07/11/2016 05:43:49 PM","A","CHEMISTRY","1","MG20"
"9243034","9243034","06/11/2016 05:24:01 PM","06/11/2016 05:24:01 PM","MOIS011299","07/11/2016 09:27:17 AM","07/11/2016 05:43:52 PM","07/11/2016 05:43:52 PM","A","CHEMISTRY","1","MG20"
"9241260","9241260","05/11/2016 10:46:54 AM","05/11/2016 10:46:54 AM","MOIS040493","07/11/2016 09:17:28 AM","08/11/2016 12:51:49 PM","08/11/2016 12:51:49 PM","A","CHEMISTRY","2","MG20"
"9241314","9241314","05/11/2016 10:58:02 AM","05/11/2016 10:58:02 AM","FATS071299","07/11/2016 09:17:40 AM","09/11/2016 05:16:48 PM","09/11/2016 05:27:23 PM","A","CHEMISTRY","4","MG20"
"9241309","9241309","05/11/2016 10:57:17 AM","05/11/2016 10:57:17 AM","FATS071299","07/11/2016 09:17:39 AM","09/11/2016 05:16:49 PM","09/11/2016 05:27:26 PM","A","CHEMISTRY","3","MG20"
"9241309","9241309","05/11/2016 10:57:17 AM","05/11/2016 10:57:17 AM","FATS071299","07/11/2016 09:17:39 AM","09/11/2016 05:16:49 PM","09/11/2016 05:27:26 PM","A","CHEMISTRY","4","MG20"
"9246071","9246071","07/11/2016 01:35:21 PM","07/11/2016 01:35:21 PM","FATS071299","08/11/2016 02:28:20 PM","09/11/2016 07:25:19 PM","09/11/2016 07:25:19 PM","A","CHEMISTRY","1","MG20"
"9241262","9241262","05/11/2016 10:47:53 AM","05/11/2016 10:47:53 AM","MOIS040493","07/11/2016 09:17:29 AM","08/11/2016 12:51:55 PM","08/11/2016 12:51:55 PM","A","CHEMISTRY","1","MG20"
"9241275","9241275","05/11/2016 10:49:43 AM","05/11/2016 10:49:43 AM","MOIS040493","07/11/2016 09:17:32 AM","08/11/2016 12:52:06 PM","08/11/2016 12:52:06 PM","A","CHEMISTRY","2","MG20"
"9241279","9241279","05/11/2016 10:50:35 AM","05/11/2016 10:50:35 AM","MOIS040493","07/11/2016 09:17:34 AM","08/11/2016 12:52:11 PM","08/11/2016 12:52:11 PM","A","CHEMISTRY","1","MG20"
"9241262","9241262","05/11/2016 10:47:53 AM","05/11/2016 10:47:53 AM","MOIS040493","07/11/2016 09:17:29 AM","08/11/2016 12:51:55 PM","08/11/2016 12:51:55 PM","A","CHEMISTRY","2","MG20"
"9241267","9241267","05/11/2016 10:48:48 AM","05/11/2016 10:48:48 AM","MOIS040493","07/11/2016 09:17:31 AM","08/11/2016 12:52:01 PM","08/11/2016 12:52:01 PM","A","CHEMISTRY","1","MG20"
"9241267","9241267","05/11/2016 10:48:48 AM","05/11/2016 10:48:48 AM","MOIS040493","07/11/2016 09:17:31 AM","08/11/2016 12:52:01 PM","08/11/2016 12:52:01 PM","A","CHEMISTRY","2","MG20"
"9242935","9242935","06/11/2016 04:42:20 PM","06/11/2016 04:42:20 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9241275","9241275","05/11/2016 10:49:43 AM","05/11/2016 10:49:43 AM","MOIS040493","07/11/2016 09:17:32 AM","08/11/2016 12:52:06 PM","08/11/2016 12:52:06 PM","A","CHEMISTRY","1","MG20"
"9242937","9242937","06/11/2016 04:42:53 PM","06/11/2016 04:42:53 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9242939","9242939","06/11/2016 04:43:26 PM","06/11/2016 04:43:26 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9242941","9242941","06/11/2016 04:43:58 PM","06/11/2016 04:43:58 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9242943","9242943","06/11/2016 04:44:31 PM","06/11/2016 04:44:31 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9242945","9242945","06/11/2016 04:45:04 PM","06/11/2016 04:45:04 PM","FLOD091296","","10/11/2016 08:39:19 AM","10/11/2016 08:39:19 AM","A","CHEMISTRY","1","MG20"
"9243893","9243893","07/11/2016 08:34:07 AM","07/11/2016 08:34:07 AM","LACT020493","","","","X","CHEMISTRY","1","MG20"
"9243895","9243895","07/11/2016 08:34:18 AM","07/11/2016 08:34:18 AM","LACT020493","","","","X","CHEMISTRY","1","MG20"
"9243898","9243898","07/11/2016 08:34:28 AM","07/11/2016 08:34:28 AM","LACT020493","","","","X","CHEMISTRY","1","MG20"
"9243900","9243900","07/11/2016 08:34:39 AM","07/11/2016 08:34:39 AM","LACT020493","","","","X","CHEMISTRY","1","MG20"
"9243902","9243902","07/11/2016 08:34:54 AM","07/11/2016 08:34:54 AM","LACT020493","","","","X","CHEMISTRY","1","MG20"
"9243909","9243909","07/11/2016 08:35:05 AM","07/11/2016 08:35:05 AM","LACT020493","","","","X","CHEMISTRY","1","MG20"
"9243910","9243910","07/11/2016 08:35:16 AM","07/11/2016 08:35:16 AM","LACT020493","","","","X","CHEMISTRY","1","MG20"
"9243567","9243565","07/11/2016 06:32:26 AM","07/11/2016 06:32:26 AM","MAAS_PREP","08/11/2016 02:28:09 PM","08/11/2016 05:46:41 PM","08/11/2016 05:46:41 PM","A","CHEMISTRY","1","MG20"
"9243569","9243565","07/11/2016 06:32:35 AM","07/11/2016 06:32:35 AM","MAAS_PREP","08/11/2016 02:28:10 PM","08/11/2016 05:46:41 PM","08/11/2016 05:46:41 PM","A","CHEMISTRY","1","MG20"
"9243570","9243565","07/11/2016 06:32:46 AM","07/11/2016 06:32:46 AM","MAAS_PREP","08/11/2016 02:28:11 PM","08/11/2016 05:46:41 PM","08/11/2016 05:46:41 PM","A","CHEMISTRY","1","MG20"
"9243571","9243565","07/11/2016 06:32:59 AM","07/11/2016 06:32:59 AM","MAAS_PREP","08/11/2016 02:28:12 PM","08/11/2016 05:46:41 PM","08/11/2016 05:46:41 PM","A","CHEMISTRY","1","MG20"
"9243569","9243565","07/11/2016 06:32:35 AM","07/11/2016 06:32:35 AM","MICP010406","08/11/2016 02:28:10 PM","09/11/2016 08:08:40 PM","09/11/2016 08:20:44 PM","A","CHEMISTRY","1","MG20"
"9243570","9243565","07/11/2016 06:32:46 AM","07/11/2016 06:32:46 AM","MICP010406","08/11/2016 02:28:11 PM","09/11/2016 08:08:45 PM","09/11/2016 08:20:46 PM","A","CHEMISTRY","1","MG20"
"9243571","9243565","07/11/2016 06:32:59 AM","07/11/2016 06:32:59 AM","MICP010406","08/11/2016 02:28:12 PM","09/11/2016 08:08:50 PM","09/11/2016 08:20:48 PM","A","CHEMISTRY","1","MG20"
"9241279","9241279","05/11/2016 10:50:35 AM","05/11/2016 10:50:35 AM","MOIS040493","07/11/2016 09:17:34 AM","08/11/2016 12:52:11 PM","08/11/2016 12:52:11 PM","A","CHEMISTRY","2","MG20"
"9241283","9241283","05/11/2016 10:51:27 AM","05/11/2016 10:51:27 AM","MOIS040493","07/11/2016 09:17:35 AM","08/11/2016 12:52:18 PM","08/11/2016 12:52:18 PM","A","CHEMISTRY","1","MG20"
"9241283","9241283","05/11/2016 10:51:27 AM","05/11/2016 10:51:27 AM","MOIS040493","07/11/2016 09:17:35 AM","08/11/2016 12:52:18 PM","08/11/2016 12:52:18 PM","A","CHEMISTRY","2","MG20"
"9241689","9241689","05/11/2016 01:36:16 PM","05/11/2016 01:36:16 PM","MOIS040493","07/11/2016 09:17:44 AM","08/11/2016 12:53:37 PM","08/11/2016 12:53:37 PM","A","CHEMISTRY","1","MG20"
"9241690","9241690","05/11/2016 01:36:31 PM","05/11/2016 01:36:31 PM","MOIS040493","07/11/2016 09:17:45 AM","09/11/2016 12:39:15 PM","09/11/2016 12:39:15 PM","A","CHEMISTRY","1","MG20"
"9241691","9241691","05/11/2016 01:36:47 PM","05/11/2016 01:36:47 PM","MOIS040493","07/11/2016 09:17:46 AM","09/11/2016 12:39:18 PM","09/11/2016 12:39:18 PM","A","CHEMISTRY","1","MG20"
